"column_level_details"
"(PJCB,date_settle_open,date)"
"(PJCB,date_start,date)"
"(PJCB,date_update,date)"
"(PJCB,date_updated,timestamp)"
"(PJCB,detailid,int8)"
"(PJCB,domestic_oid_type,varchar)"
"(PJCB,fed_withholding,numeric)"
"(PJCB,fileid,int4)"
"(PJCB,filing_corr_reason,varchar)"
"(PJCB,filing_void_reason,varchar)"
"(PJCB,filter_from_rec,varchar)"
"(PJCB,footnote_cd,varchar)"
"(PJCB,footnote_ts,varchar)"
"(PJCB,fx_rate_close,numeric)"
"(PJCB,fx_rate_open,numeric)"
"(PJCB,gain_loss,numeric)"
"(PJCB,gift_ind,varchar)"
"(PJCB,group_id,varchar)"
"(PJCB,inheritance_ind,varchar)"
"(PJCB,isin,varchar)"
"(PJCB,issuer_cd,varchar)"
"(PJCB,long_short_ind,varchar)"
"(PJCB,lot_id_close,varchar)"
"(PJCB,lot_id_open,varchar)"
"(PJCB,lot_relief_ind,varchar)"
"(PJCB,market_disc_amt,numeric)"
"(PJCB,matched,varchar)"
"(PJCB,net_pro_ind,varchar)"
"(PJCB,no_loss_ind,varchar)"
"(PJCB,no_security_id,varchar)"
"(PJCB,notecode1,varchar)"
"(PJCB,notecode2,varchar)"
"(PJCB,notecode3,varchar)"
"(PJCB,notecode4,varchar)"
"(PJCB,not_reconciled,varchar)"
"(PJCB,open_close,varchar)"
"(PJCB,option_root,varchar)"
"(PJCB,opt_prem_pd,numeric)"
"(PJCB,opt_prem_rec,numeric)"
"(PJCB,ordinary,varchar)"
"(PJCB,override_cd,varchar)"
"(PJCB,payer,varchar)"
"(PJCB,price_close,numeric)"
"(PJCB,price_close_orig,numeric)"
"(PJCB,price_open,numeric)"
"(PJCB,price_open_orig,numeric)"
"(PJCB,proceeds_unk,varchar)"
"(PJCB,put_call,varchar)"
"(PJCB,qof_ind,varchar)"
"(PJCB,quantity,numeric)"
"(PJCB,real_cy,numeric)"
"(PJCB,recon_bypass_id,varchar)"
"(PJCB,recon_cd,varchar)"
"(PJCB,recon_id,varchar)"
"(PJCB,recon_rule_id,varchar)"
"(PJCB,records_sent,varchar)"
"(PJCB,record_status,varchar)"
"(PJCB,ref_id,varchar)"
"(PJCB,release_id,varchar)"
"(PJCB,rownum,int8)"
"(PJCB,sec_id,varchar)"
"(PJCB,sec_id_type,varchar)"
"(PJCB,sedol,varchar)"
"(PJCB,send_cb_rec,varchar)"
"(PJCB,source_broker_form,varchar)"
"(PJCB,source_id,varchar)"
"(PJCB,source_inv_type,varchar)"
"(PJCB,source_rec_type,varchar)"
"(PJCB,source_sec_type,varchar)"
"(PJCB,special_inst,varchar)"
"(PJCB,specified_ind,varchar)"
"(PJCB,state_wh,numeric)"
"(PJCB,state_withholding,numeric)"
"(PJCB,strike,numeric)"
"(PJCB,suppress_ind,varchar)"
"(PJCB,taxonomy_ind,varchar)"
"(PJCB,tax_year,varchar)"
"(PJCB,tax_year_ind,varchar)"
"(PJCB,term,varchar)"
"(PJCB,term_unk_ind,varchar)"
"(PJCB,total_cy,numeric)"
"(PJCB,trade_id,varchar)"
"(PJCB,transfer_type,varchar)"
"(PJCB,trans_type,varchar)"
"(PJCB,underlying_sec_id,varchar)"
"(PJCB,unreal_cy,numeric)"
"(PJCB,unreal_py,numeric)"
"(PJCB,updatedby,varchar)"
"(PJCB,us_taxability,varchar)"
"(PJCC,ac_id,varchar)"
"(PJCC,activeind,varchar)"
"(PJCC,alpha2_3166,varchar)"
"(PJCC,alpha3_3166,varchar)"
"(PJCC,auditid,int8)"
"(PJCC,auditseq,int4)"
"(PJCC,change_id,varchar)"
"(PJCC,client,varchar)"
"(PJCC,cont_cd,varchar)"
"(PJCC,createdby,varchar)"
"(PJCC,create_id,varchar)"
"(PJCC,credit_interest_1441,varchar)"
"(PJCC,date_business,varchar)"
"(PJCC,date_create,timestamp)"
"(PJCC,date_created,varchar)"
"(PJCC,date_end,date)"
"(PJCC,date_inactive,timestamp)"
"(PJCC,date_update,timestamp)"
"(PJCC,date_updated,varchar)"
"(PJCC,date_updated_1441,date)"
"(PJCC,date_updated_exch,date)"
"(PJCC,date_updated_p17,date)"
"(PJCC,exchanges,varchar)"
"(PJCC,fileid,varchar)"
"(PJCC,internet_extension,varchar)"
"(PJCC,irs,varchar)"
"(PJCC,irs_name,varchar)"
"(PJCC,irs_primary,varchar)"
"(PJCC,link_1441,varchar)"
"(PJCC,multi_cur,varchar)"
"(PJCC,name_3166,varchar)"
"(PJCC,name_aka,varchar)"
"(PJCC,name_official,varchar)"
"(PJCC,numeric_3166,varchar)"
"(PJCC,pj_cc,varchar)"
"(PJCC,pj_cc_id,varchar)"
"(PJCC,pj_cur_id,varchar)"
"(PJCC,pub17_treaty,varchar)"
"(PJCC,rownum,varchar)"
"(PJCC,snr_id,varchar)"
"(PJCC,source_id,varchar)"
"(PJCC,sovereign,varchar)"
"(PJCC,status,varchar)"
"(PJCC,subdivision_3166,varchar)"
"(PJCC,treaty,varchar)"
"(PJCC,updatedby,varchar)"
"(PJCC,us_ind,varchar)"
"(PJCM,activeind,varchar)"
"(PJCM,activity,varchar)"
"(PJCM,auditid,int8)"
"(PJCM,auditseq,int4)"
"(PJCM,bdv_sign_cxl,varchar)"
"(PJCM,bdv_sign_orig,varchar)"
"(PJCM,brs_cxl,varchar)"
"(PJCM,brs_orig,varchar)"
"(PJCM,bs_cd_cxl,varchar)"
"(PJCM,bs_cd_orig,varchar)"
"(PJCM,cash_stock_primary,varchar)"
"(PJCM,cash_stock_secondary,varchar)"
"(PJCM,change_id,varchar)"
"(PJCM,charge_ai,varchar)"
"(PJCM,client,varchar)"
"(PJCM,createdby,varchar)"
"(PJCM,create_id,varchar)"
"(PJCM,date_business,varchar)"
"(PJCM,date_create,timestamp)"
"(PJCM,date_created,date)"
"(PJCM,date_inactive,timestamp)"
"(PJCM,date_update,timestamp)"
"(PJCM,date_updated,date)"
"(PJCM,default_sec_id,varchar)"
"(PJCM,event,varchar)"
"(PJCM,exception,varchar)"
"(PJCM,exempt_status,varchar)"
"(PJCM,family,varchar)"
"(PJCM,fileid,varchar)"
"(PJCM,filing_value,varchar)"
"(PJCM,jnl_ind,varchar)"
"(PJCM,juris,varchar)"
"(PJCM,linking_dom,varchar)"
"(PJCM,linking_fng,varchar)"
"(PJCM,linking_nra,varchar)"
"(PJCM,long_desc,varchar)"
"(PJCM,mov_type,varchar)"
"(PJCM,nature_primary,varchar)"
"(PJCM,nature_secondary,varchar)"
"(PJCM,nra_apply,varchar)"
"(PJCM,other,varchar)"
"(PJCM,part_full,varchar)"
"(PJCM,prefix,varchar)"
"(PJCM,rownum,varchar)"
"(PJCM,sec_tax,varchar)"
"(PJCM,short_desc,varchar)"
"(PJCM,source,varchar)"
"(PJCM,source_id,varchar)"
"(PJCM,status,varchar)"
"(PJCM,sub_type,varchar)"
"(PJCM,sudm,varchar)"
"(PJCM,target,varchar)"
"(PJCM,tax,varchar)"
"(PJCM,taxonomy,varchar)"
"(PJCM,taxonomy_type,varchar)"
"(PJCM,tds_default,varchar)"
"(PJCM,tds_eligible,varchar)"
"(PJCM,tds_scdy,varchar)"
"(PJCM,tran_type,varchar)"
"(PJCM,trid,varchar)"
"(PJCM,type,varchar)"
"(PJCM,updatedby,varchar)"
"(PJCM,year,varchar)"
"(PJCMV,activeind,varchar)"
"(PJCMV,auditid,int8)"
"(PJCMV,auditseq,int4)"
"(PJCMV,category_display,varchar)"
"(PJCMV,change_id,varchar)"
"(PJCMV,client,varchar)"
"(PJCMV,createdby,varchar)"
"(PJCMV,create_id,varchar)"
"(PJCMV,date_business,varchar)"
"(PJCMV,date_create,timestamp)"
"(PJCMV,date_created,varchar)"
"(PJCMV,date_inactive,timestamp)"
"(PJCMV,date_update,timestamp)"
"(PJCMV,date_updated,varchar)"
"(PJCMV,description,varchar)"
"(PJCMV,event_type,varchar)"
"(PJCMV,fileid,varchar)"
"(PJCMV,rownum,varchar)"
"(PJCMV,short_desc,varchar)"
"(PJCMV,source_id,varchar)"
"(PJCMV,status,varchar)"
"(PJCMV,updatedby,varchar)"
"(PJCUR,activeind,varchar)"
"(PJCUR,auditid,int8)"
"(PJCUR,auditseq,int4)"
"(PJCUR,change_id,varchar)"
"(PJCUR,client,varchar)"
"(PJCUR,createdby,varchar)"
"(PJCUR,create_id,varchar)"
"(PJCUR,currency,varchar)"
"(PJCUR,date_business,varchar)"
"(PJCUR,date_create,timestamp)"
"(PJCUR,date_created,varchar)"
"(PJCUR,date_inactive,timestamp)"
"(PJCUR,date_update,timestamp)"
"(PJCUR,date_updated,varchar)"
"(PJCUR,fileid,varchar)"
"(PJCUR,pj_cur_id,varchar)"
"(PJCUR,rownum,varchar)"
"(PJCUR,source_id,varchar)"
"(PJCUR,status,varchar)"
"(PJCUR,updatedby,varchar)"
"(PJDMSUP,activeind,varchar)"
"(PJDMSUP,auditid,int8)"
"(PJDMSUP,auditseq,int8)"
"(PJDMSUP,client,varchar)"
"(PJDMSUP,createdby,varchar)"
"(PJDMSUP,create_id,varchar)"
"(PJDMSUP,date_create,timestamp)"
"(PJDMSUP,date_inactive,date)"
"(PJDMSUP,date_start,date)"
"(PJDMSUP,date_update,date)"
"(PJDMSUP,file_code,varchar)"
"(PJDMSUP,source_id,varchar)"
"(PJDMSUP,tax_year,bpchar)"
"(PJDMSUP,updatedby,varchar)"
"(PJELEC,account,varchar)"
"(PJELEC,activeind,varchar)"
"(PJELEC,adj_code,varchar)"
"(PJELEC,all_oid,varchar)"
"(PJELEC,amort_fx,varchar)"
"(PJELEC,amort_inc_ind,varchar)"
"(PJELEC,amort_inc_te_ind,varchar)"
"(PJELEC,auditid,int8)"
"(PJELEC,auditseq,int8)"
"(PJELEC,basis_inc_ind,varchar)"
"(PJELEC,bp_inc,varchar)"
"(PJELEC,branch,varchar)"
"(PJELEC,businessdate,date)"
"(PJELEC,change_id,varchar)"
"(PJELEC,client,varchar)"
"(PJELEC,client_source,varchar)"
"(PJELEC,correspondent,varchar)"
"(PJELEC,corr_thrsh_ovr,varchar)"
"(PJELEC,corr_thrsh_yr,varchar)"
"(PJELEC,courtesy_ind,varchar)"
"(PJELEC,createdby,varchar)"
"(PJELEC,createddate,timestamp)"
"(PJELEC,create_id,varchar)"
"(PJELEC,currency_alpha,varchar)"
"(PJELEC,date_archive,date)"
"(PJELEC,date_begin,date)"
"(PJELEC,date_change,date)"
"(PJELEC,date_change_mtm,date)"
"(PJELEC,date_effective,date)"
"(PJELEC,date_end,date)"
"(PJELEC,date_end_8966,date)"
"(PJELEC,date_expired,date)"
"(PJELEC,date_processed,date)"
"(PJELEC,date_start_8966,date)"
"(PJELEC,date_start_alloid,date)"
"(PJELEC,date_start_bpi,date)"
"(PJELEC,date_start_mdi,date)"
"(PJELEC,date_start_mdm,date)"
"(PJELEC,date_tefra,date)"
"(PJELEC,date_threshold,date)"
"(PJELEC,dupe_ind,varchar)"
"(PJELEC,eci_family_1,varchar)"
"(PJELEC,eci_family_2,varchar)"
"(PJELEC,eci_family_3,varchar)"
"(PJELEC,eci_family_4,varchar)"
"(PJELEC,eci_family_5,varchar)"
"(PJELEC,eci_family_6,varchar)"
"(PJELEC,eci_family_7,varchar)"
"(PJELEC,eci_family_8,varchar)"
"(PJELEC,edel_ind,varchar)"
"(PJELEC,fileid,int4)"
"(PJELEC,fiscal_year,varchar)"
"(PJELEC,form_8966_ind,varchar)"
"(PJELEC,form_type,varchar)"
"(PJELEC,fpa_inc,varchar)"
"(PJELEC,gl_inc_ind,varchar)"
"(PJELEC,household_over,varchar)"
"(PJELEC,ip_ind,varchar)"
"(PJELEC,md_inc,varchar)"
"(PJELEC,md_method,varchar)"
"(PJELEC,mlp_inc,varchar)"
"(PJELEC,mtm_year,varchar)"
"(PJELEC,naelecid,int8)"
"(PJELEC,nmw_inc,varchar)"
"(PJELEC,nra_ir_proc,varchar)"
"(PJELEC,oid_inc,varchar)"
"(PJELEC,payer,varchar)"
"(PJELEC,pdel_ind,varchar)"
"(PJELEC,pdel_supp,varchar)"
"(PJELEC,prem_ovr,varchar)"
"(PJELEC,qdd,varchar)"
"(PJELEC,qi_15a,varchar)"
"(PJELEC,qi_15b,varchar)"
"(PJELEC,qi_15c,varchar)"
"(PJELEC,qi_15d,varchar)"
"(PJELEC,qi_15e,varchar)"
"(PJELEC,qi_15f,varchar)"
"(PJELEC,qi_15g,varchar)"
"(PJELEC,qsl,varchar)"
"(PJELEC,ref_id,varchar)"
"(PJELEC,rem_inc,varchar)"
"(PJELEC,ric_inc,varchar)"
"(PJELEC,rownum,int8)"
"(PJELEC,sec_id,varchar)"
"(PJELEC,source_id,varchar)"
"(PJELEC,spec_inst,varchar)"
"(PJELEC,stax_inc,varchar)"
"(PJELEC,stmt_profile,varchar)"
"(PJELEC,tax_lot_id,varchar)"
"(PJELEC,temp_addr,varchar)"
"(PJELEC,uitg_inc,varchar)"
"(PJELEC,uitr_inc,varchar)"
"(PJELEC,updatedby,varchar)"
"(PJELEC,updateddate,date)"
"(PJELEC,voluntary_rate,numeric)"
"(PJELEC,voluntary_wth,varchar)"
"(PJELEC,whmt_inc,varchar)"
"(PJEXMP,activeind,varchar)"
"(PJEXMP,auditid,int8)"
"(PJEXMP,auditseq,int4)"
"(PJEXMP,create_id,varchar)"
"(PJEXMP,cusip,varchar)"
"(PJEXMP,end_date,timestamp)"
"(PJEXMP,file_nm,varchar)"
"(PJEXMP,file_nm1,varchar)"
"(PJEXMP,payment_date,date)"
"(PJEXMP,record_date,date)"
"(PJEXMP,start_date,timestamp)"
"(PJFACT,activeind,varchar)"
"(PJFACT,auditid,int8)"
"(PJFACT,auditseq,int4)"
"(PJFACT,change_id,varchar)"
"(PJFACT,client,bpchar)"
"(PJFACT,createdby,varchar)"
"(PJFACT,create_id,varchar)"
"(PJFACT,cusip,bpchar)"
"(PJFACT,date_business,date)"
"(PJFACT,date_created,date)"
"(PJFACT,date_ex,date)"
"(PJFACT,date_inactive,date)"
"(PJFACT,date_pay_from,date)"
"(PJFACT,date_payment,date)"
"(PJFACT,date_pay_to,date)"
"(PJFACT,date_record,date)"
"(PJFACT,date_updated,date)"
"(PJFACT,days_period,numeric)"
"(PJFACT,distributed_ind,varchar)"
"(PJFACT,factorid,int8)"
"(PJFACT,factor_payment_cross_key,int8)"
"(PJFACT,factor_type_code,bpchar)"
"(PJFACT,fed_req_ind,varchar)"
"(PJFACT,fileid,int4)"
"(PJFACT,g_num,bpchar)"
"(PJFACT,irs_form,bpchar)"
"(PJFACT,irs_form_box1,bpchar)"
"(PJFACT,local_st_req_ind,varchar)"
"(PJFACT,non_cash_ind,bpchar)"
"(PJFACT,payment_percent_calc,numeric)"
"(PJFACT,payment_type_calc,numeric)"
"(PJFACT,payment_type_code,bpchar)"
"(PJFACT,pay_rate,numeric)"
"(PJFACT,pay_tax_percent,numeric)"
"(PJFACT,rec_type_code,bpchar)"
"(PJFACT,rev_ind,bpchar)"
"(PJFACT,service_code,varchar)"
"(PJFACT,source_id,varchar)"
"(PJFACT,status_code,varchar)"
"(PJFACT,tax_year,varchar)"
"(PJFACT,trans_type,varchar)"
"(PJFACT,updatedby,varchar)"
"(PJFACTX,activeind,varchar)"
"(PJFACTX,auditid,int8)"
"(PJFACTX,auditseq,int4)"
"(PJFACTX,change_id,varchar)"
"(PJFACTX,client,varchar)"
"(PJFACTX,createdby,varchar)"
"(PJFACTX,create_id,varchar)"
"(PJFACTX,date_business,varchar)"
"(PJFACTX,date_create,timestamp)"
"(PJFACTX,date_created,date)"
"(PJFACTX,date_inactive,timestamp)"
"(PJFACTX,date_update,timestamp)"
"(PJFACTX,date_updated,varchar)"
"(PJFACTX,file_content,varchar)"
"(PJFACTX,fileid,varchar)"
"(PJFACTX,ie_elig,varchar)"
"(PJFACTX,non_cash_ind,varchar)"
"(PJFACTX,nra_exempt,varchar)"
"(PJFACTX,payment_type_code,varchar)"
"(PJFACTX,rec_type_code,varchar)"
"(PJFACTX,rownum,varchar)"
"(PJFACTX,source_id,varchar)"
"(PJFACTX,status,varchar)"
"(PJFACTX,trans_type,varchar)"
"(PJFACTX,updatedby,varchar)"
"(PJFACTX,withhold_type,varchar)"
"(PJFBC,account,varchar)"
"(PJFBC,account_print,varchar)"
"(PJFBC,activeind,varchar)"
"(PJFBC,adj_code,varchar)"
"(PJFBC,agy_form_code,varchar)"
"(PJFBC,auditid,int8)"
"(PJFBC,auditseq,int4)"
"(PJFBC,bene_ind,varchar)"
"(PJFBC,change_id,varchar)"
"(PJFBC,chapter,varchar)"
"(PJFBC,client,varchar)"
"(PJFBC,client_defined1,varchar)"
"(PJFBC,client_defined2,varchar)"
"(PJFBC,client_defined4,varchar)"
"(PJFBC,created_by,varchar)"
"(PJFBC,create_id,varchar)"
"(PJFBC,date_created,timestamp)"
"(PJFBC,date_due_agy,timestamp)"
"(PJFBC,date_effective,date)"
"(PJFBC,date_inactive,timestamp)"
"(PJFBC,date_processed,date)"
"(PJFBC,date_released,timestamp)"
"(PJFBC,date_system,timestamp)"
"(PJFBC,date_update,timestamp)"
"(PJFBC,eligibility_type_print,varchar)"
"(PJFBC,eligibility_type_transmit,varchar)"
"(PJFBC,fb_id,_varchar)"
"(PJFBC,filing_record_type,varchar)"
"(PJFBC,formbox_comments,varchar)"
"(PJFBC,form_package_id,varchar)"
"(PJFBC,formsumid,_int8)"
"(PJFBC,household_primary,varchar)"
"(PJFBC,inclusion_ind,varchar)"
"(PJFBC,knock_out_reason,varchar)"
"(PJFBC,last_date_printed,timestamp)"
"(PJFBC,last_date_transmitted,timestamp)"
"(PJFBC,napid_hse,int8)"
"(PJFBC,napid_slv,int8)"
"(PJFBC,narefid_imy,int8)"
"(PJFBC,narefid_nip,int8)"
"(PJFBC,narefid_pay,int8)"
"(PJFBC,narefid_payeralt,int8)"
"(PJFBC,narefid_primary,int8)"
"(PJFBC,narefid_pyd,int8)"
"(PJFBC,narefid_rep,int8)"
"(PJFBC,narefid_stt,int8)"
"(PJFBC,narefid_tmt,int8)"
"(PJFBC,payee_adr_id,int8)"
"(PJFBC,payee_id,int8)"
"(PJFBC,payee_irp_id,int8)"
"(PJFBC,payee_mlg_id,int8)"
"(PJFBC,payee_tmpadr_id,int8)"
"(PJFBC,payer,varchar)"
"(PJFBC,payer_alt,varchar)"
"(PJFBC,pj_form_nbr,varchar)"
"(PJFBC,print_ready,varchar)"
"(PJFBC,print_type,varchar)"
"(PJFBC,seq_no,varchar)"
"(PJFBC,source_id,varchar)"
"(PJFBC,state,varchar)"
"(PJFBC,tax_year,varchar)"
"(PJFBC,threshhold_id,int8)"
"(PJFBC,threshold_corr_id,varchar)"
"(PJFBC,transmit_ind,varchar)"
"(PJFBC,transmittal_ready,varchar)"
"(PJFBC,updated_by,varchar)"
"(PJFMS,account,varchar)"
"(PJFMS,account_print,varchar)"
"(PJFMS,account_slv,varchar)"
"(PJFMS,activeind,varchar)"
"(PJFMS,agy_amt_code,varchar)"
"(PJFMS,agy_box,varchar)"
"(PJFMS,agy_form_code,varchar)"
"(PJFMS,alt_box_desc,varchar)"
"(PJFMS,amount_refund,numeric)"
"(PJFMS,auditid,int8)"
"(PJFMS,auditseq,int4)"
"(PJFMS,bene_dist,varchar)"
"(PJFMS,bene_ind,varchar)"
"(PJFMS,box_8949,varchar)"
"(PJFMS,boxamount,numeric)"
"(PJFMS,box_checked,varchar)"
"(PJFMS,box_code,varchar)"
"(PJFMS,box_desc,varchar)"
"(PJFMS,businessdate,date)"
"(PJFMS,category_code,varchar)"
"(PJFMS,category_display,varchar)"
"(PJFMS,cfsf_code,varchar)"
"(PJFMS,ch3_ec,varchar)"
"(PJFMS,ch3_rate,varchar)"
"(PJFMS,ch3_whr,numeric)"
"(PJFMS,ch4_ec,varchar)"
"(PJFMS,ch4_rate,varchar)"
"(PJFMS,ch4_whr,numeric)"
"(PJFMS,chapter,varchar)"
"(PJFMS,client,varchar)"
"(PJFMS,control_nmb,varchar)"
"(PJFMS,country_tax,varchar)"
"(PJFMS,country_tax_nna,varchar)"
"(PJFMS,covered_ind,varchar)"
"(PJFMS,cusip,varchar)"
"(PJFMS,date_created,timestamp)"
"(PJFMS,date_end,date)"
"(PJFMS,date_open,date)"
"(PJFMS,date_start,date)"
"(PJFMS,date_updated,timestamp)"
"(PJFMS,dist_code,varchar)"
"(PJFMS,entity_id,varchar)"
"(PJFMS,escrow_ind,varchar)"
"(PJFMS,event1,varchar)"
"(PJFMS,fatca_requirement,varchar)"
"(PJFMS,fb_id,varchar)"
"(PJFMS,field_1220,varchar)"
"(PJFMS,filing_record_type,varchar)"
"(PJFMS,form_agy,varchar)"
"(PJFMS,formbox_comments,varchar)"
"(PJFMS,form_control_nbr,int8)"
"(PJFMS,form_desc,varchar)"
"(PJFMS,formsumid,int8)"
"(PJFMS,form_threshold,varchar)"
"(PJFMS,household_primary,varchar)"
"(PJFMS,inclusion_ind,varchar)"
"(PJFMS,incomecode,varchar)"
"(PJFMS,lob,varchar)"
"(PJFMS,locality,varchar)"
"(PJFMS,net_pro_ind,varchar)"
"(PJFMS,no_loss_ind,varchar)"
"(PJFMS,ordinary,varchar)"
"(PJFMS,other_agent,varchar)"
"(PJFMS,payer,varchar)"
"(PJFMS,payer_alt,varchar)"
"(PJFMS,pdf_fixed_box_1,varchar)"
"(PJFMS,percentage,numeric)"
"(PJFMS,pj_box,varchar)"
"(PJFMS,pj_form_nbr,varchar)"
"(PJFMS,pool_id,varchar)"
"(PJFMS,record_count,int8)"
"(PJFMS,related_primary,varchar)"
"(PJFMS,sec_id,varchar)"
"(PJFMS,seq_no,varchar)"
"(PJFMS,source_id,varchar)"
"(PJFMS,src,varchar)"
"(PJFMS,stacked_rule,int8)"
"(PJFMS,state,varchar)"
"(PJFMS,statecode,varchar)"
"(PJFMS,state_wh,varchar)"
"(PJFMS,sum_field,varchar)"
"(PJFMS,taxyear,varchar)"
"(PJFMS,tax_year,varchar)"
"(PJFMS,tranids,_int8)"
"(PJFMS,under_threshold,varchar)"
"(PJFMS,updated_by,varchar)"
"(PJFMS,withhold_allowance,varchar)"
"(PJFMS,withhold_type,varchar)"
"(PJFX,activeind,varchar)"
"(PJFX,auditid,int8)"
"(PJFX,auditseq,int8)"
"(PJFX,change_id,varchar)"
"(PJFX,client,varchar)"
"(PJFX,createdby,varchar)"
"(PJFX,create_id,varchar)"
"(PJFX,date_business,date)"
"(PJFX,date_create,timestamp)"
"(PJFX,date_effective,date)"
"(PJFX,date_inactive,date)"
"(PJFX,date_processed,date)"
"(PJFX,date_system,date)"
"(PJFX,date_update,date)"
"(PJFX,fileid,int4)"
"(PJFX,fxrateid,int8)"
"(PJFX,rownum,int8)"
"(PJFX,source_id,varchar)"
"(PJFX,updatedby,varchar)"
"(PJHPC,account,varchar)"
"(PJHPC,accrual_period_begin,date)"
"(PJHPC,accrual_period_end,date)"
"(PJHPC,activeind,int4)"
"(PJHPC,amount_open,numeric)"
"(PJHPC,auditid,text)"
"(PJHPC,auditseq,int4)"
"(PJHPC,cb_hp_id,text)"
"(PJHPC,change_id,int4)"
"(PJHPC,client,varchar)"
"(PJHPC,createdby,text)"
"(PJHPC,create_id,int4)"
"(PJHPC,cusip,text)"
"(PJHPC,date_business,date)"
"(PJHPC,date_created,date)"
"(PJHPC,date_inactive,date)"
"(PJHPC,date_payment,date)"
"(PJHPC,date_record,date)"
"(PJHPC,date_updated,date)"
"(PJHPC,days_period,int4)"
"(PJHPC,factor_date_end,date)"
"(PJHPC,factor_date_start,date)"
"(PJHPC,factorid,int8)"
"(PJHPC,factor_payment_cross_key,int8)"
"(PJHPC,fileid,int8)"
"(PJHPC,hp_date_end,date)"
"(PJHPC,hp_date_start,date)"
"(PJHPC,payer,varchar)"
"(PJHPC,payment_percent_calc,numeric)"
"(PJHPC,payment_type_calc,numeric)"
"(PJHPC,pay_rate,numeric)"
"(PJHPC,pay_tax_percent,numeric)"
"(PJHPC,purchase_cost,numeric)"
"(PJHPC,quantity,numeric)"
"(PJHPC,reason_code_end,varchar)"
"(PJHPC,reason_code_start,varchar)"
"(PJHPC,ref_id,varchar)"
"(PJHPC,remic_calculation,numeric)"
"(PJHPC,rev_ind,bpchar)"
"(PJHPC,rownum,text)"
"(PJHPC,sec_id,text)"
"(PJHPC,source_id,text)"
"(PJHPC,taxlotidopen,varchar)"
"(PJHPC,tax_year,int4)"
"(PJHPC,trans_type,varchar)"
"(PJHPC,updatedby,text)"
"(PJINC,account,varchar)"
"(PJINC,account_type,varchar)"
"(PJINC,activeind,varchar)"
"(PJINC,activity_type,varchar)"
"(PJINC,adj_code,varchar)"
"(PJINC,amount,numeric)"
"(PJINC,amount_base,numeric)"
"(PJINC,auditid,int8)"
"(PJINC,audit_ind,varchar)"
"(PJINC,audit_reason,varchar)"
"(PJINC,auditseq,int4)"
"(PJINC,bene_ind,varchar)"
"(PJINC,branch,varchar)"
"(PJINC,bypass_code,varchar)"
"(PJINC,bypass_status_cd,varchar)"
"(PJINC,ca_id,varchar)"
"(PJINC,cancel_code,varchar)"
"(PJINC,cash_rate,numeric)"
"(PJINC,cc_type,varchar)"
"(PJINC,ch3_ec,varchar)"
